# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.77482393e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
114             	2.68235309e-01	1.33947793e-01	1.34287516e-01	3.39722107e-02	1.72969777e-02	1.66752330e-02	3.10872349e-04	-1.69861054e-04	1.34117655e-03	-3.63077936e-17	1.34117655e-03	-1.34117655e-03
115             	2.67857901e-01	1.33747159e-01	1.34110742e-01	3.63583591e-02	1.84947290e-02	1.78636301e-02	3.15549432e-04	-1.81791795e-04	1.33928950e-03	-3.63075949e-17	1.33928950e-03	-1.33928950e-03
116             	2.67528328e-01	1.33570442e-01	1.33957886e-01	3.87443416e-02	1.96924116e-02	1.90519299e-02	3.20240849e-04	-1.93721708e-04	1.33764164e-03	-3.63117203e-17	1.33764164e-03	-1.33764164e-03
117             	2.67217472e-01	1.33403107e-01	1.33814365e-01	4.11258094e-02	2.08878499e-02	2.02379595e-02	3.24945206e-04	-2.05629047e-04	1.33608736e-03	-3.63131143e-17	1.33608736e-03	-1.33608736e-03
118             	2.66926234e-01	1.33245585e-01	1.33680649e-01	4.35064637e-02	2.20828935e-02	2.14235702e-02	3.29661635e-04	-2.17532318e-04	1.33463117e-03	-3.63150042e-17	1.33463117e-03	-1.33463117e-03
119             	2.66684098e-01	1.33112544e-01	1.33571555e-01	4.59011080e-02	2.32849429e-02	2.26161651e-02	3.34388909e-04	-2.29505540e-04	1.33342049e-03	-3.63164245e-17	1.33342049e-03	-1.33342049e-03
120             	2.66493646e-01	1.33005207e-01	1.33488439e-01	4.83232020e-02	2.45007276e-02	2.38224743e-02	3.39126646e-04	-2.41616010e-04	1.33246823e-03	-3.63171388e-17	1.33246823e-03	-1.33246823e-03
121             	2.66320180e-01	1.32906146e-01	1.33414034e-01	5.07887742e-02	2.57382614e-02	2.50505128e-02	3.43874300e-04	-2.53943871e-04	1.33160090e-03	-3.63200841e-17	1.33160090e-03	-1.33160090e-03
122             	2.66142206e-01	1.32804670e-01	1.33337536e-01	5.32865254e-02	2.69918931e-02	2.62946323e-02	3.48630428e-04	-2.66432627e-04	1.33071103e-03	-3.63255898e-17	1.33071103e-03	-1.33071103e-03
123             	2.66018419e-01	1.32730270e-01	1.33288148e-01	5.57878003e-02	2.82472929e-02	2.75405074e-02	3.53392729e-04	-2.78939002e-04	1.33009209e-03	-3.63300446e-17	1.33009209e-03	-1.33009209e-03
124             	2.65945651e-01	1.32681427e-01	1.33264225e-01	5.82797919e-02	2.94980531e-02	2.87817388e-02	3.58157146e-04	-2.91398959e-04	1.32972826e-03	-3.63328265e-17	1.32972826e-03	-1.32972826e-03
125             	2.65885772e-01	1.32638995e-01	1.33246778e-01	6.07782782e-02	3.07520689e-02	3.00262092e-02	3.62929857e-04	-3.03891391e-04	1.32942886e-03	-3.63336190e-17	1.32942886e-03	-1.32942886e-03
126             	2.65835285e-01	1.32601070e-01	1.33234216e-01	6.33146240e-02	3.20250214e-02	3.12896025e-02	3.67709436e-04	-3.16573120e-04	1.32917643e-03	-3.63325614e-17	1.32917643e-03	-1.32917643e-03
127             	2.65874417e-01	1.32607721e-01	1.33266696e-01	6.58974803e-02	3.33212356e-02	3.25762448e-02	3.72495379e-04	-3.29487402e-04	1.32937209e-03	-3.63350376e-17	1.32937209e-03	-1.32937209e-03
128             	2.66000467e-01	1.32657520e-01	1.33342947e-01	6.85426700e-02	3.46486146e-02	3.38940555e-02	3.77279534e-04	-3.42713350e-04	1.33000234e-03	-3.63384396e-17	1.33000234e-03	-1.33000234e-03
129             	2.66206544e-01	1.32747073e-01	1.33459471e-01	7.12397847e-02	3.60019546e-02	3.52378301e-02	3.82062267e-04	-3.56198923e-04	1.33103272e-03	-3.63391421e-17	1.33103272e-03	-1.33103272e-03
130             	2.66468353e-01	1.32864337e-01	1.33604017e-01	7.39679762e-02	3.73708323e-02	3.65971440e-02	3.86844148e-04	-3.69839881e-04	1.33234177e-03	-3.63415900e-17	1.33234177e-03	-1.33234177e-03
131             	2.66823499e-01	1.33028164e-01	1.33795335e-01	7.67171414e-02	3.87501957e-02	3.79669457e-02	3.91624974e-04	-3.83585707e-04	1.33411750e-03	-3.63426114e-17	1.33411750e-03	-1.33411750e-03
132             	2.67281491e-01	1.33243530e-01	1.34037961e-01	7.94430542e-02	4.01179327e-02	3.93251215e-02	3.96405585e-04	-3.97215271e-04	1.33640745e-03	-3.63443179e-17	1.33640745e-03	-1.33640745e-03
133             	2.67771177e-01	1.33475035e-01	1.34296142e-01	8.21107389e-02	4.14565558e-02	4.06541831e-02	4.01186367e-04	-4.10553695e-04	1.33885589e-03	-3.63469023e-17	1.33885589e-03	-1.33885589e-03
134             	2.68225187e-01	1.33689028e-01	1.34536159e-01	8.47130467e-02	4.27624878e-02	4.19505589e-02	4.05964417e-04	-4.23565233e-04	1.34112593e-03	-3.63503022e-17	1.34112593e-03	-1.34112593e-03
135             	2.68707533e-01	1.33917512e-01	1.34790021e-01	8.72508226e-02	4.40361513e-02	4.32146712e-02	4.10740048e-04	-4.36254113e-04	1.34353767e-03	-3.63504229e-17	1.34353767e-03	-1.34353767e-03
136             	2.69274899e-01	1.34188582e-01	1.35086317e-01	8.97734988e-02	4.53022624e-02	4.44712363e-02	4.15513064e-04	-4.48867494e-04	1.34637450e-03	-3.63519486e-17	1.34637450e-03	-1.34637450e-03
137             	2.69893804e-01	1.34485172e-01	1.35408633e-01	9.23461072e-02	4.65933262e-02	4.57527810e-02	4.20272604e-04	-4.61730536e-04	1.34946902e-03	-3.63546022e-17	1.34946902e-03	-1.34946902e-03
138             	2.70508168e-01	1.34779437e-01	1.35728732e-01	9.49295066e-02	4.78897676e-02	4.70397390e-02	4.25014273e-04	-4.74647533e-04	1.35254084e-03	-3.63556848e-17	1.35254084e-03	-1.35254084e-03
139             	2.71121933e-01	1.35073351e-01	1.36048582e-01	9.75231364e-02	4.91913119e-02	4.83318245e-02	4.29743715e-04	-4.87615682e-04	1.35560967e-03	-3.63574602e-17	1.35560967e-03	-1.35560967e-03
140             	2.71789216e-01	1.35393926e-01	1.36395290e-01	1.00136405e-01	5.05026746e-02	4.96337302e-02	4.34472185e-04	-5.00682024e-04	1.35894608e-03	-3.63583855e-17	1.35894608e-03	-1.35894608e-03
141             	2.72493635e-01	1.35733005e-01	1.36760630e-01	1.02762478e-01	5.18204369e-02	5.09420408e-02	4.39198029e-04	-5.13812388e-04	1.36246817e-03	-3.63608971e-17	1.36246817e-03	-1.36246817e-03
142             	2.73189628e-01	1.36067805e-01	1.37121823e-01	1.05401869e-01	5.31448563e-02	5.22570131e-02	4.43921569e-04	-5.27009347e-04	1.36594814e-03	-3.63629740e-17	1.36594814e-03	-1.36594814e-03
143             	2.73912472e-01	1.36416124e-01	1.37496348e-01	1.08022456e-01	5.44598609e-02	5.35625947e-02	4.48633104e-04	-5.40112278e-04	1.36956236e-03	-3.63634003e-17	1.36956236e-03	-1.36956236e-03
144             	2.74693846e-01	1.36793828e-01	1.37900018e-01	1.10618982e-01	5.57628262e-02	5.48561560e-02	4.53335106e-04	-5.53094911e-04	1.37346923e-03	-3.63656163e-17	1.37346923e-03	-1.37346923e-03
145             	2.75532410e-01	1.37200195e-01	1.38332214e-01	1.13201892e-01	5.70589768e-02	5.61429157e-02	4.58030526e-04	-5.66009462e-04	1.37766205e-03	-3.63674376e-17	1.37766205e-03	-1.37766205e-03
146             	2.76380171e-01	1.37611166e-01	1.38769005e-01	1.15783977e-01	5.83547113e-02	5.74292653e-02	4.62722980e-04	-5.78919883e-04	1.38190086e-03	-3.63713173e-17	1.38190086e-03	-1.38190086e-03
147             	2.77227246e-01	1.38021852e-01	1.39205394e-01	1.18354155e-01	5.96444858e-02	5.87096691e-02	4.67408343e-04	-5.91770774e-04	1.38613623e-03	-3.63759702e-17	1.38613623e-03	-1.38613623e-03
148             	2.78080799e-01	1.38435857e-01	1.39644942e-01	1.20908476e-01	6.09263284e-02	5.99821479e-02	4.72090241e-04	-6.04542381e-04	1.39040399e-03	-3.63785124e-17	1.39040399e-03	-1.39040399e-03
149             	2.78969640e-01	1.38867549e-01	1.40102090e-01	1.23454130e-01	6.22038280e-02	6.12503023e-02	4.76762839e-04	-6.17270652e-04	1.39484820e-03	-3.63810205e-17	1.39484820e-03	-1.39484820e-03
150             	2.79883788e-01	1.39311953e-01	1.40571835e-01	1.25988261e-01	6.34755551e-02	6.25127057e-02	4.81424683e-04	-6.29941304e-04	1.39941894e-03	-3.63833653e-17	1.39941894e-03	-1.39941894e-03
151             	2.80806087e-01	1.39760485e-01	1.41045602e-01	1.28511638e-01	6.47418912e-02	6.37697463e-02	4.86072473e-04	-6.42558188e-04	1.40403043e-03	-3.63850928e-17	1.40403043e-03	-1.40403043e-03
152             	2.81711613e-01	1.40200669e-01	1.41510944e-01	1.31027499e-01	6.60044534e-02	6.50230453e-02	4.90704064e-04	-6.55137494e-04	1.40855806e-03	-3.63885979e-17	1.40855806e-03	-1.40855806e-03
153             	2.82618409e-01	1.40641505e-01	1.41976904e-01	1.33539846e-01	6.72652495e-02	6.62745962e-02	4.95326645e-04	-6.67699228e-04	1.41309204e-03	-3.63918084e-17	1.41309204e-03	-1.41309204e-03
154             	2.83549631e-01	1.41094554e-01	1.42455077e-01	1.36052360e-01	6.85261223e-02	6.75262374e-02	4.99942485e-04	-6.80261799e-04	1.41774816e-03	-3.63933414e-17	1.41774816e-03	-1.41774816e-03
155             	2.84495826e-01	1.41555044e-01	1.42940782e-01	1.38573758e-01	6.97914192e-02	6.87823391e-02	5.04540069e-04	-6.92868791e-04	1.42247913e-03	-3.63947540e-17	1.42247913e-03	-1.42247913e-03
156             	2.85446425e-01	1.42017721e-01	1.43428704e-01	1.41098290e-01	7.10582660e-02	7.00400241e-02	5.09120985e-04	-7.05491451e-04	1.42723213e-03	-3.63988040e-17	1.42723213e-03	-1.42723213e-03
157             	2.86407100e-01	1.42485478e-01	1.43921623e-01	1.43614540e-01	7.23209452e-02	7.12935950e-02	5.13675092e-04	-7.18072701e-04	1.43203550e-03	-3.64013797e-17	1.43203550e-03	-1.43203550e-03
158             	2.87391396e-01	1.42965100e-01	1.44426295e-01	1.46119542e-01	7.35779730e-02	7.25415688e-02	5.18202065e-04	-7.30597709e-04	1.43695698e-03	-3.64018484e-17	1.43695698e-03	-1.43695698e-03
159             	2.88387420e-01	1.43450686e-01	1.44936734e-01	1.48604823e-01	7.48251113e-02	7.37797116e-02	5.22699871e-04	-7.43024114e-04	1.44193710e-03	-3.64020746e-17	1.44193710e-03	-1.44193710e-03
160             	2.89370771e-01	1.43930103e-01	1.45440669e-01	1.51056588e-01	7.60554629e-02	7.50011248e-02	5.27169046e-04	-7.55282938e-04	1.44685386e-03	-3.64024285e-17	1.44685386e-03	-1.44685386e-03
161             	2.90339224e-01	1.44402228e-01	1.45936997e-01	1.53476876e-01	7.72700520e-02	7.62068243e-02	5.31613876e-04	-7.67384381e-04	1.45169612e-03	-3.64063192e-17	1.45169612e-03	-1.45169612e-03
162             	2.91322382e-01	1.44881911e-01	1.46440471e-01	1.55856089e-01	7.84640805e-02	7.73920080e-02	5.36036232e-04	-7.79280443e-04	1.45661191e-03	-3.64088217e-17	1.45661191e-03	-1.45661191e-03
163             	2.92328842e-01	1.45373482e-01	1.46955359e-01	1.58187677e-01	7.96342768e-02	7.85533997e-02	5.40438571e-04	-7.90938383e-04	1.46164421e-03	-3.64113990e-17	1.46164421e-03	-1.46164421e-03
164             	2.93332257e-01	1.45863725e-01	1.47468532e-01	1.60480646e-01	8.07851378e-02	7.96955081e-02	5.44814839e-04	-8.02403230e-04	1.46666128e-03	-3.64150690e-17	1.46666128e-03	-1.46666128e-03
165             	2.94342392e-01	1.46357377e-01	1.47985015e-01	1.62763835e-01	8.19310970e-02	8.08327378e-02	5.49179577e-04	-8.13819174e-04	1.47171196e-03	-3.64183962e-17	1.47171196e-03	-1.47171196e-03
166             	2.95378180e-01	1.46863645e-01	1.48514534e-01	1.65088932e-01	8.30980044e-02	8.19909278e-02	5.53538281e-04	-8.25444661e-04	1.47689090e-03	-3.64207564e-17	1.47689090e-03	-1.47689090e-03
167             	2.96407984e-01	1.47366585e-01	1.49041399e-01	1.67481345e-01	8.42985548e-02	8.31827899e-02	5.57882484e-04	-8.37406724e-04	1.48203992e-03	-3.64221876e-17	1.48203992e-03	-1.48203992e-03
168             	2.97431675e-01	1.47866417e-01	1.49565258e-01	1.69884048e-01	8.55042323e-02	8.43798158e-02	5.62208278e-04	-8.49420240e-04	1.48715837e-03	-3.64247459e-17	1.48715837e-03	-1.48715837e-03
169             	2.98468235e-01	1.48372996e-01	1.50095238e-01	1.72224194e-01	8.66786103e-02	8.55455841e-02	5.66513090e-04	-8.61120972e-04	1.49234117e-03	-3.64282432e-17	1.49234117e-03	-1.49234117e-03
170             	2.99551983e-01	1.48903545e-01	1.50648438e-01	1.74489254e-01	8.78154241e-02	8.66738299e-02	5.70797060e-04	-8.72446270e-04	1.49775992e-03	-3.64327372e-17	1.49775992e-03	-1.49775992e-03
171             	3.00691923e-01	1.49462190e-01	1.51229733e-01	1.76754378e-01	8.89522520e-02	8.78021262e-02	5.75062868e-04	-8.83771891e-04	1.50345962e-03	-3.64338704e-17	1.50345962e-03	-1.50345962e-03
172             	3.01853680e-01	1.50031429e-01	1.51822252e-01	1.79082343e-01	9.01204775e-02	8.89618654e-02	5.79306096e-04	-8.95411714e-04	1.50926840e-03	-3.64353499e-17	1.50926840e-03	-1.50926840e-03
173             	3.03013676e-01	1.50599553e-01	1.52414123e-01	1.81457008e-01	9.13120215e-02	9.01449863e-02	5.83517601e-04	-9.07285039e-04	1.51506838e-03	-3.64373873e-17	1.51506838e-03	-1.51506838e-03
174             	3.04171296e-01	1.51166439e-01	1.53004857e-01	1.83841750e-01	9.25085814e-02	9.13331690e-02	5.87706190e-04	-9.19208752e-04	1.52085648e-03	-3.64407349e-17	1.52085648e-03	-1.52085648e-03
175             	3.05345228e-01	1.51741683e-01	1.53603545e-01	1.86186199e-01	9.36849551e-02	9.25012434e-02	5.91855861e-04	-9.30930993e-04	1.52672614e-03	-3.64421065e-17	1.52672614e-03	-1.52672614e-03
176             	3.06548072e-01	1.52331632e-01	1.54216439e-01	1.88480697e-01	9.48363120e-02	9.36443853e-02	5.95963342e-04	-9.42403486e-04	1.53274036e-03	-3.64436308e-17	1.53274036e-03	-1.53274036e-03
177             	3.07773270e-01	1.52932822e-01	1.54840448e-01	1.90762582e-01	9.59813174e-02	9.47812649e-02	6.00026271e-04	-9.53812912e-04	1.53886635e-03	-3.64473014e-17	1.53886635e-03	-1.53886635e-03
178             	3.09039911e-01	1.53554562e-01	1.55485350e-01	1.93078830e-01	9.71434631e-02	9.59353669e-02	6.04048129e-04	-9.65394150e-04	1.54519956e-03	-3.64506610e-17	1.54519956e-03	-1.54519956e-03
179             	3.10334389e-01	1.54189865e-01	1.56144524e-01	1.95465824e-01	9.83409471e-02	9.71248772e-02	6.08034921e-04	-9.77329121e-04	1.55167194e-03	-3.64530302e-17	1.55167194e-03	-1.55167194e-03
180             	3.11621961e-01	1.54821463e-01	1.56800498e-01	1.97903474e-01	9.95637353e-02	9.83397388e-02	6.11998274e-04	-9.89517371e-04	1.55810981e-03	-3.64556669e-17	1.55810981e-03	-1.55810981e-03
181             	3.12893354e-01	1.55444973e-01	1.57448381e-01	2.00340804e-01	1.00786358e-01	9.95544459e-02	6.15956249e-04	-1.00170402e-03	1.56446677e-03	-3.64575859e-17	1.56446677e-03	-1.56446677e-03
182             	3.14170312e-01	1.56071419e-01	1.58098892e-01	2.02747271e-01	1.01993552e-01	1.00753719e-01	6.19916549e-04	-1.01373636e-03	1.57085156e-03	-3.64604453e-17	1.57085156e-03	-1.57085156e-03
183             	3.15475667e-01	1.56712066e-01	1.58763601e-01	2.05153507e-01	1.03200613e-01	1.01952894e-01	6.23859101e-04	-1.02576753e-03	1.57737834e-03	-3.64612187e-17	1.57737834e-03	-1.57737834e-03
184             	3.16797946e-01	1.57360927e-01	1.59437019e-01	2.07609196e-01	1.04432361e-01	1.03176835e-01	6.27763253e-04	-1.03804598e-03	1.58398973e-03	-3.64630571e-17	1.58398973e-03	-1.58398973e-03
185             	3.18117414e-01	1.58008111e-01	1.60109303e-01	2.10119213e-01	1.05691225e-01	1.04427988e-01	6.31618333e-04	-1.05059607e-03	1.59058707e-03	-3.64651428e-17	1.59058707e-03	-1.59058707e-03
186             	3.19447462e-01	1.58660409e-01	1.60787054e-01	2.12664509e-01	1.06967684e-01	1.05696824e-01	6.35429980e-04	-1.06332254e-03	1.59723731e-03	-3.64670098e-17	1.59723731e-03	-1.59723731e-03
187             	3.20810901e-01	1.59329246e-01	1.61481655e-01	2.15240946e-01	1.08259677e-01	1.06981269e-01	6.39204042e-04	-1.07620473e-03	1.60405450e-03	-3.64681019e-17	1.60405450e-03	-1.60405450e-03
188             	3.22217245e-01	1.60019508e-01	1.62197737e-01	2.17822975e-01	1.09554436e-01	1.08268539e-01	6.42948244e-04	-1.08911487e-03	1.61108622e-03	-3.64705883e-17	1.61108622e-03	-1.61108622e-03
189             	3.23650870e-01	1.60723519e-01	1.62927352e-01	2.20383325e-01	1.10838325e-01	1.09545001e-01	6.46661947e-04	-1.10191663e-03	1.61825435e-03	-3.64738825e-17	1.61825435e-03	-1.61825435e-03
190             	3.25124245e-01	1.61447678e-01	1.63676568e-01	2.22889000e-01	1.12094859e-01	1.10794141e-01	6.50358951e-04	-1.11444500e-03	1.62562123e-03	-3.64760466e-17	1.62562123e-03	-1.62562123e-03
191             	3.26622040e-01	1.62184017e-01	1.64438023e-01	2.25400570e-01	1.13354314e-01	1.12046256e-01	6.54029060e-04	-1.12700285e-03	1.63311020e-03	-3.64792340e-17	1.63311020e-03	-1.63311020e-03
192             	3.28095239e-01	1.62907812e-01	1.65187426e-01	2.27961366e-01	1.14638330e-01	1.13323037e-01	6.57646506e-04	-1.13980683e-03	1.64047619e-03	-3.64811730e-17	1.64047619e-03	-1.64047619e-03
193             	3.29546048e-01	1.63620059e-01	1.65925989e-01	2.30592971e-01	1.15957684e-01	1.14635287e-01	6.61198592e-04	-1.15296486e-03	1.64773024e-03	-3.64836664e-17	1.64773024e-03	-1.64773024e-03
194             	3.31000343e-01	1.64333926e-01	1.66666416e-01	2.33248992e-01	1.17289201e-01	1.15959791e-01	6.64704777e-04	-1.16624496e-03	1.65500171e-03	-3.64869587e-17	1.65500171e-03	-1.65500171e-03
195             	3.32452104e-01	1.65046472e-01	1.67405632e-01	2.35915921e-01	1.18626139e-01	1.17289782e-01	6.68178317e-04	-1.17957960e-03	1.66226052e-03	-3.64899378e-17	1.66226052e-03	-1.66226052e-03
196             	3.33897890e-01	1.65756008e-01	1.68141882e-01	2.38587417e-01	1.19965343e-01	1.18622074e-01	6.71634621e-04	-1.19293709e-03	1.66948945e-03	-3.64911888e-17	1.66948945e-03	-1.66948945e-03
197             	3.35373559e-01	1.66480454e-01	1.68893105e-01	2.41265141e-01	1.21307657e-01	1.19957484e-01	6.75086572e-04	-1.20632571e-03	1.67686780e-03	-3.64947658e-17	1.67686780e-03	-1.67686780e-03
198             	3.36900841e-01	1.67230530e-01	1.69670310e-01	2.43978010e-01	1.22667516e-01	1.21310494e-01	6.78511122e-04	-1.21989005e-03	1.68450420e-03	-3.64985242e-17	1.68450420e-03	-1.68450420e-03
199             	3.38476698e-01	1.68004600e-01	1.70472098e-01	2.46749846e-01	1.24056791e-01	1.22693055e-01	6.81867869e-04	-1.23374923e-03	1.69238349e-03	-3.65021297e-17	1.69238349e-03	-1.69238349e-03
200             	3.40072382e-01	1.68788377e-01	1.71284005e-01	2.49562829e-01	1.25466573e-01	1.24096256e-01	6.85158757e-04	-1.24781415e-03	1.70036191e-03	-3.65062215e-17	1.70036191e-03	-1.70036191e-03
201             	3.41669990e-01	1.69573094e-01	1.72096896e-01	2.52380195e-01	1.26878492e-01	1.25501703e-01	6.88394349e-04	-1.26190098e-03	1.70834995e-03	-3.65101773e-17	1.70834995e-03	-1.70834995e-03
202             	3.43282687e-01	1.70365272e-01	1.72917415e-01	2.55214301e-01	1.28298729e-01	1.26915573e-01	6.91577999e-04	-1.27607151e-03	1.71641344e-03	-3.65136430e-17	1.71641344e-03	-1.71641344e-03
203             	3.44911903e-01	1.71165697e-01	1.73746205e-01	2.58050766e-01	1.29720105e-01	1.28330661e-01	6.94722278e-04	-1.29025383e-03	1.72455951e-03	-3.65141192e-17	1.72455951e-03	-1.72455951e-03
204             	3.46538087e-01	1.71964702e-01	1.74573385e-01	2.60868233e-01	1.31131976e-01	1.29736256e-01	6.97860128e-04	-1.30434116e-03	1.73269043e-03	-3.65145544e-17	1.73269043e-03	-1.73269043e-03
205             	3.48145043e-01	1.72754050e-01	1.75390993e-01	2.63694380e-01	1.32548158e-01	1.31146222e-01	7.00968119e-04	-1.31847190e-03	1.74072521e-03	-3.65171951e-17	1.74072521e-03	-1.74072521e-03
206             	3.49745128e-01	1.73539673e-01	1.76205455e-01	2.66578213e-01	1.33993130e-01	1.32585083e-01	7.04023523e-04	-1.33289106e-03	1.74872564e-03	-3.65214786e-17	1.74872564e-03	-1.74872564e-03
207             	3.51321892e-01	1.74313390e-01	1.77008503e-01	2.69511291e-01	1.35462682e-01	1.34048609e-01	7.07036591e-04	-1.34755646e-03	1.75660946e-03	-3.65250915e-17	1.75660946e-03	-1.75660946e-03
208             	3.52890911e-01	1.75082968e-01	1.77807942e-01	2.72497379e-01	1.36958715e-01	1.35538664e-01	7.10025504e-04	-1.36248689e-03	1.76445455e-03	-3.65278123e-17	1.76445455e-03	-1.76445455e-03
209             	3.54496318e-01	1.75870668e-01	1.78625650e-01	2.75498157e-01	1.38462045e-01	1.37036112e-01	7.12966846e-04	-1.37749078e-03	1.77248159e-03	-3.65309641e-17	1.77248159e-03	-1.77248159e-03
210             	3.56139201e-01	1.76677082e-01	1.79462118e-01	2.78503610e-01	1.39967646e-01	1.38535964e-01	7.15841262e-04	-1.39251805e-03	1.78069600e-03	-3.65379446e-17	1.78069600e-03	-1.78069600e-03
211             	3.57828513e-01	1.77506812e-01	1.80321702e-01	2.81488997e-01	1.41463128e-01	1.40025869e-01	7.18629371e-04	-1.40744499e-03	1.78914257e-03	-3.65411737e-17	1.78914257e-03	-1.78914257e-03
212             	3.59577486e-01	1.78366539e-01	1.81210947e-01	2.84440744e-01	1.42941743e-01	1.41499001e-01	7.21371128e-04	-1.42220372e-03	1.79788743e-03	-3.65425572e-17	1.79788743e-03	-1.79788743e-03
213             	3.61379407e-01	1.79252722e-01	1.82126684e-01	2.87396173e-01	1.44422179e-01	1.42973994e-01	7.24092243e-04	-1.43698086e-03	1.80689703e-03	-3.65414881e-17	1.80689703e-03	-1.80689703e-03
214             	3.63232498e-01	1.80164304e-01	1.83068193e-01	2.90388894e-01	1.45921265e-01	1.44467629e-01	7.26817861e-04	-1.45194447e-03	1.81616249e-03	-3.65419583e-17	1.81616249e-03	-1.81616249e-03
215             	3.65112708e-01	1.81089268e-01	1.84023440e-01	2.93417201e-01	1.47438121e-01	1.45979080e-01	7.29520126e-04	-1.46708601e-03	1.82556354e-03	-3.65425025e-17	1.82556354e-03	-1.82556354e-03
216             	3.66963706e-01	1.81999382e-01	1.84964325e-01	2.96494336e-01	1.48979326e-01	1.47515010e-01	7.32158152e-04	-1.48247168e-03	1.83481853e-03	-3.65462710e-17	1.83481853e-03	-1.83481853e-03
217             	3.68758278e-01	1.82881134e-01	1.85877144e-01	2.99601018e-01	1.50535236e-01	1.49065782e-01	7.34726984e-04	-1.49800509e-03	1.84379139e-03	-3.65487235e-17	1.84379139e-03	-1.84379139e-03
218             	3.70561705e-01	1.83767327e-01	1.86794378e-01	3.02705088e-01	1.52089801e-01	1.50615287e-01	7.37257240e-04	-1.51352544e-03	1.85280852e-03	-3.65511590e-17	1.85280852e-03	-1.85280852e-03
219             	3.72403355e-01	1.84672670e-01	1.87730685e-01	3.05801448e-01	1.53640523e-01	1.52160925e-01	7.39798878e-04	-1.52900724e-03	1.86201678e-03	-3.65524360e-17	1.86201678e-03	-1.86201678e-03
220             	3.74296982e-01	1.85604223e-01	1.88692759e-01	3.08853540e-01	1.55169085e-01	1.53684455e-01	7.42314576e-04	-1.54426770e-03	1.87148491e-03	-3.65547680e-17	1.87148491e-03	-1.87148491e-03
221             	3.76261292e-01	1.86571457e-01	1.89689836e-01	3.11837895e-01	1.56663732e-01	1.55174163e-01	7.44784262e-04	-1.55918948e-03	1.88130646e-03	-3.65554988e-17	1.88130646e-03	-1.88130646e-03
222             	3.78276883e-01	1.87564417e-01	1.90712465e-01	3.14804793e-01	1.58149581e-01	1.56655212e-01	7.47184308e-04	-1.57402397e-03	1.89138441e-03	-3.65558931e-17	1.89138441e-03	-1.89138441e-03
223             	3.80282848e-01	1.88552331e-01	1.91730517e-01	3.17818604e-01	1.59658845e-01	1.58159759e-01	7.49543027e-04	-1.58909302e-03	1.90141424e-03	-3.65583036e-17	1.90141424e-03	-1.90141424e-03
224             	3.82266476e-01	1.89528944e-01	1.92737532e-01	3.20858804e-01	1.61181241e-01	1.59677564e-01	7.51838368e-04	-1.60429402e-03	1.91133238e-03	-3.65628753e-17	1.91133238e-03	-1.91133238e-03
225             	3.84278896e-01	1.90519955e-01	1.93758940e-01	3.23898511e-01	1.62703359e-01	1.61195151e-01	7.54104010e-04	-1.61949255e-03	1.92139448e-03	-3.65662824e-17	1.92139448e-03	-1.92139448e-03
226             	3.86334897e-01	1.91532893e-01	1.94802004e-01	3.26911021e-01	1.64211865e-01	1.62699156e-01	7.56354462e-04	-1.63455510e-03	1.93167448e-03	-3.65690544e-17	1.93167448e-03	-1.93167448e-03
227             	3.88427697e-01	1.92564353e-01	1.95863343e-01	3.29898987e-01	1.65708102e-01	1.64190885e-01	7.58608486e-04	-1.64949494e-03	1.94213848e-03	-3.65717640e-17	1.94213848e-03	-1.94213848e-03
228             	3.90551660e-01	1.93611372e-01	1.96940288e-01	3.32891613e-01	1.67206626e-01	1.65684987e-01	7.60819183e-04	-1.66445807e-03	1.95275830e-03	-3.65741940e-17	1.95275830e-03	-1.95275830e-03
229             	3.92703994e-01	1.94672631e-01	1.98031364e-01	3.35873273e-01	1.68699594e-01	1.67173680e-01	7.62956837e-04	-1.67936637e-03	1.96351997e-03	-3.65772630e-17	1.96351997e-03	-1.96351997e-03
230             	3.94893223e-01	1.95752674e-01	1.99140549e-01	3.38787490e-01	1.70158778e-01	1.68628712e-01	7.65032731e-04	-1.69393745e-03	1.97446612e-03	-3.65796586e-17	1.97446612e-03	-1.97446612e-03
231             	3.97102874e-01	1.96843333e-01	2.00259541e-01	3.41620862e-01	1.71577520e-01	1.70043342e-01	7.67088724e-04	-1.70810431e-03	1.98551437e-03	-3.65817292e-17	1.98551437e-03	-1.98551437e-03
232             	3.99330228e-01	1.97943038e-01	2.01387190e-01	3.44415253e-01	1.72976744e-01	1.71438509e-01	7.69117878e-04	-1.72207627e-03	1.99665114e-03	-3.65838040e-17	1.99665114e-03	-1.99665114e-03
